,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,CentralAir_Y,Foundation,BsmtQual,ExterQual,ExterCond,BsmtQual,ExterQual,ExterCond,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageQual,GarageCond,PoolQC,PavedDrive,BsmtFinType2,BsmtFinType1,BsmtExposure,BsmtCond,Functional,FireplaceQu,GarageType,GarageFinish,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_Pave,YearBuilt,YearRemodAdd,GarageYrBlt,DateBuilt,GdPrv,GdWo,MnPrv,MnWw,Gar2,Othr,Shed,TenC,COD,CWD,Con,ConLD,ConLI,ConLw,New,Oth,WD,Abnorml,AdjLand,Alloca,Family,Normal,Partial,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,EnclosedPorch,ScreenPorch,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,LandSlope,BsmtFullBath,FullBath,LowQualFinSF,GrLivArea,BsmtHalfBath,AsbShng,AsphShn,BrkComm,BrkFace,CBlock,CemntBd,HdBoard,ImStucc,MetalSd,Plywood,Stone,Stucco,VinylSd,Wd Sdng,WdShing,ClyTile,CompShg,Membran,Metal,Roll,Tar&Grv,WdShake,WdShngl,BrkCmn,BrkFace,None,Stone,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,Fireplaces,HalfBath,BedroomAbvGr,TotRmsAbvGrd,KitchenAbvGr,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GarageArea,GarageCars,OpenPorchSF,WoodDeckSF
808,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,4,5,3,3,0,4,6,2,0,0,1,0,1,0,1966,1966,1966,13300.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0.0,6.99117688712121,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.454347296253507,9.503084610020228,6.954638864880987,6.248042874508429,1,0,3,6,1,5.942799375126701,6.932447891572509,6.99117688712121,0.0,484,2,0.0,0.0
809,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,PConc,3,3,3,3,3,3,0,0,1,0,0,0,2,1,0,0,1,1,1,3,0,0,4,1,0,0,0,1,1,0,1898,1965,1910,14549.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.668093709082406,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.51085950651685,8.999742789830492,0.0,0.0,0,0,2,11,3,6.745236349484363,6.745236349484363,6.98100574072173,6.96979066990159,360,2,5.056245805348308,3.713572066704308
810,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,2,2,2,5,1,3,0,2,6,2,0,0,1,0,1,0,1974,1999,1974,13149.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0.0,7.177782416195197,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.3694478524670215,9.224341891611996,4.605170185988092,6.498282149476434,1,1,3,5,1,0.0,6.947937068614969,7.177782416195197,0.0,484,2,0.0,5.583496308781699
811,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,4,4,3,4,4,3,0,0,1,0,0,0,3,3,0,2,1,6,4,3,0,4,6,3,0,0,0,1,1,0,2004,2004,2004,14031.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0.0,6.744059186311348,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.248495242049359,8.398184404834035,5.135798437050262,6.4967749901858625,1,0,1,4,1,5.231108616854587,6.744059186311348,6.744059186311348,0.0,420,2,0.0,4.948759890378168
812,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,CBlock,3,2,3,3,2,3,0,1,0,0,0,0,3,3,0,0,1,1,3,3,0,0,3,1,0,0,0,0,0,0,1952,1952,1952,14761.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0,6.951772164398911,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4.204692619390966,9.072571442231286,0.0,0.0,0,0,2,4,1,6.293419278846481,6.293419278846481,6.951772164398911,0.0,504,2,0.0,0.0
813,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,1,3,1,3,0,0,6,2,0,0,1,0,1,0,1958,1958,1958,13604.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,7.274479558773871,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.330733340286331,9.18512512283512,5.497168225293202,6.411818267709897,0,1,4,7,1,6.727431724850855,7.274479558773871,7.274479558773871,0.0,301,1,0.0,0.0
814,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,BrkTil,3,3,3,3,3,3,1,0,0,0,0,0,3,3,0,1,1,1,1,3,0,0,4,1,0,0,1,0,1,0,1918,1950,1955,13330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,7.1316985104669115,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.828641396489095,9.017847259860732,0.0,0.0,0,1,3,7,1,6.532334292222349,6.532334292222349,6.532334292222349,6.336825731146441,280,1,0.0,5.337538079701318
815,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,4,3,3,4,3,3,0,0,1,0,0,0,3,3,0,2,1,1,1,3,0,0,6,2,0,0,1,0,1,0,1998,1998,1998,14730.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.415776975415394,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.8918202981106265,9.4040963063958,6.093569770045136,0.0,0,0,3,6,1,7.408530566894626,7.408530566894626,7.415776975415394,0.0,598,2,3.5553480614894135,0.0
816,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,1,4,1,3,0,4,6,2,0,0,1,0,1,0,1954,1954,1954,13330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,6.9167150203536085,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.248495242049359,9.343646739284408,0.0,6.18826412308259,1,0,2,4,1,6.259581464064923,6.9167150203536085,6.9167150203536085,0.0,275,1,0.0,0.0
817,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,4,4,3,4,4,3,0,0,1,0,0,0,3,3,0,2,1,6,1,3,0,4,6,2,0,0,1,0,1,0,2002,2002,2002,14061.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0.0,7.432483807917119,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.248495242049359,9.492959650085501,5.003946305945459,7.105786129481271,2,0,3,7,1,5.860786223465865,7.358193752733032,7.432483807917119,0.0,857,3,4.0943445622221,5.017279836814924
818,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,1,6,3,3,0,0,6,1,0,0,1,0,1,0,1971,1971,1971,14761.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0.0,6.959398512133975,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.394449154672439,9.084436955087027,4.394449154672439,6.22455842927536,0,0,3,6,1,6.2285110035911835,6.918695219020472,6.959398512133975,0.0,440,2,0.0,0.0
819,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,4,4,3,4,4,3,0,0,1,0,0,0,3,3,0,2,1,6,2,3,0,4,6,2,0,0,1,0,1,0,2009,2010,2010,14761.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0.0,7.214504414151143,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.8066624897703196,8.759668671029939,4.859812404361672,6.598509028614515,1,0,2,6,1,6.439350371100098,7.214504414151143,7.214504414151143,0.0,484,2,3.58351893845611,5.262690188904886
820,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,4,4,3,4,4,3,0,0,1,0,0,0,3,3,0,2,1,1,1,3,0,0,6,2,0,0,1,0,1,0,2003,2003,2003,14031.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.403061091090091,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.290459441148391,8.885579291282982,0.0,0.0,0,1,3,6,1,6.683360945766275,6.683360945766275,6.683360945766275,6.736966958001855,595,2,3.828641396489095,0.0
821,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,CBlock,2,2,3,2,2,3,0,1,0,0,0,0,3,3,0,2,1,1,1,3,2,0,4,1,0,0,0,1,1,1,1953,1953,1974,14276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0,6.842683282238422,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.110873864173311,8.699681400989514,0.0,0.0,0,0,2,4,1,6.842683282238422,6.842683282238422,6.842683282238422,0.0,576,2,3.4965075614664802,0.0
822,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,4,4,3,4,4,3,0,0,1,0,0,0,3,3,0,2,1,1,4,3,0,4,BuiltIn,3,0,0,1,0,1,0,2003,2003,2003,13787.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.458186157340487,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.248495242049359,9.42504844446929,0.0,0.0,1,1,3,7,1,6.742880635791903,6.742880635791903,6.742880635791903,6.787844982309579,433,2,3.8918202981106265,4.61512051684126
823,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,BrkTil,3,3,3,3,3,3,1,0,0,0,0,0,3,3,0,2,1,1,1,3,0,4,4,1,0,0,1,0,1,0,1940,1950,1940,14426.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.306531398939505,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.110873864173311,9.200391041122515,0.0,0.0,1,0,3,7,1,6.658011045870748,6.658011045870748,6.851184927493743,6.302618975744905,240,1,0.0,5.817111159963204
824,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,4,4,3,4,4,3,0,0,1,0,0,0,3,3,0,2,1,1,1,4,0,4,6,2,1,0,0,0,1,0,2006,2006,2006,13300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.306531398939505,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.406719247264253,9.325185763645223,0.0,0.0,1,0,3,7,1,7.306531398939505,7.306531398939505,7.306531398939505,0.0,776,2,4.948759890378168,0.0
825,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,PConc,5,5,3,5,5,3,0,0,1,0,0,0,3,3,0,2,1,6,3,3,0,4,6,3,0,0,1,0,1,0,2007,2008,2007,14031.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0.0,7.642524134232902,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.74493212836325,9.602652693506046,6.705639094860003,7.400620577371135,1,0,2,7,1,6.093569770045136,7.639642287858013,7.642524134232902,0.0,1220,3,3.828641396489095,5.241747015059643
826,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,BrkTil,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,2,1,5,1,3,0,0,0,0,0,0,0,1,1,0,1924,1950,1978,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0.0,6.665683717782408,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.9318256327243257,8.721113147762688,0.0,6.665683717782408,0,0,2,5,1,0.0,6.665683717782408,6.665683717782408,0.0,0,0,0.0,0.0
827,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,4,4,3,4,4,3,0,0,1,0,0,0,3,3,0,2,1,6,1,3,0,3,6,2,0,0,1,0,1,0,2001,2001,2001,14335.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.268920128193722,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.189654742026425,9.051344640485725,0.0,3.044522437723423,1,0,3,6,1,7.268920128193722,7.282761179605593,7.268920128193722,0.0,527,2,3.6888794541139363,5.673323267171493
828,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,PConc,3,3,3,3,3,3,0,0,1,0,0,0,3,3,0,2,5,2,4,4,2,0,6,3,0,0,1,0,1,0,1967,1967,1967,14396.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0.0,7.6624678152002375,0.6931471805599453,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.248495242049359,10.264617557935098,0.0,5.521460917862246,0,1,3,7,1,0.0,6.921658184151129,7.057036981697891,6.874198495453294,538,2,0.0,6.18826412308259
829,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,4,4,3,4,4,3,0,0,1,0,0,0,3,3,0,2,1,1,1,3,0,0,4,2,1,0,0,0,1,1,2005,2005,2005,13330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,4.394449154672439,7.1098794630722715,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2188758248682006,7.841885928984623,0.0,0.0,0,1,2,4,1,6.398594934535208,6.398594934535208,6.255750041753367,6.436150368369428,480,2,5.117993812416755,0.0
830,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,1,3,1,3,0,4,6,2,0,0,1,0,1,0,1957,1957,1957,14031.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0.0,7.239214973779806,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.394449154672439,9.38437770918244,5.961005339623274,6.947937068614969,2,1,3,6,1,5.8664680569332965,7.239214973779806,7.239214973779806,0.0,458,2,0.0,0.0
831,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,4,3,3,4,3,3,0,0,1,0,0,0,3,3,0,2,1,1,1,3,0,0,4,2,1,0,0,0,1,1,2005,2005,2005,13300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,4.394449154672439,7.0909098220799835,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.4339872044851463,8.064950891749143,0.0,0.0,0,1,2,4,1,6.398594934535208,6.398594934535208,6.255750041753367,6.398594934535208,480,2,5.117993812416755,0.0
832,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,4,4,3,4,4,3,0,0,1,0,0,0,3,3,0,2,1,6,1,3,0,3,6,2,0,0,1,0,1,0,2003,2003,2003,14610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0.0,7.512071245835466,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.8066624897703196,9.164191715950203,5.4116460518550396,6.182084906716632,1,1,3,7,1,6.129050210060545,6.848005274576363,6.848005274576363,6.790097235513905,613,2,3.6888794541139363,5.262690188904886
833,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,4,3,1,3,0,0,6,2,0,0,1,0,1,0,1964,1964,1964,14276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,152,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,7.324489979348532,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.61512051684126,9.210840247017833,5.198497031265826,5.2832037287379885,0,1,3,6,1,6.883462586413092,7.324489979348532,7.324489979348532,0.0,472,2,0.0,0.0
834,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,1,3,1,3,0,0,6,1,0,0,1,0,1,0,1961,1961,1961,14123.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0.0,7.0431599159883405,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.330733340286331,8.971575439759016,4.919980925828125,6.35088571671474,0,0,3,6,1,6.35088571671474,7.0431599159883405,7.0431599159883405,0.0,456,2,0.0,0.0
835,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,CBlock,4,3,3,4,3,3,0,1,0,0,0,0,3,3,0,2,1,4,1,3,2,0,6,1,0,0,1,0,1,0,1950,1995,1996,14641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,6.97354301952014,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.110873864173311,9.169622538697624,0.0,6.093569770045136,0,0,2,4,1,6.439350371100098,6.97354301952014,6.97354301952014,0.0,436,2,0.0,5.673323267171493
